State_Name,Rainfall_value,Tmax_value,Tmin_value,Soil Moisture,Time_Stamp
Bihar,0.700581252574921,29.0599498748779,15.4696426391602,0.219299242022105,2020-11-01
Bihar,0.101194739341736,23.7412624359131,11.2858581542969,0.178154698529604,2020-12-01
Bihar,0.191280230879784,21.749210357666,10.6356639862061,0.158669066883897,2021-01-01
Bihar,0.583600461483002,27.3809089660645,12.4884443283081,0.121634416022538,2021-02-01
Bihar,1.84030675888062,33.1781311035156,18.1745090484619,0.0805837320938619,2021-03-01
Bihar,6.20065021514893,37.3508071899414,21.8541526794434,0.0580839211559664,2021-04-01
Bihar,267.924468994141,33.7332725524902,23.6514434814453,0.175456693437642,2021-05-01
Bihar,343.083343505859,33.5662307739258,25.4903621673584,0.304714277204923,2021-06-01
Bihar,276.109039306641,33.3537788391113,26.060230255127,0.360119866629613,2021-07-01
Bihar,337.375793457031,32.6706886291504,25.6449489593506,0.37866492731783,2021-08-01
Bihar,103.945907592773,33.062141418457,25.5430107116699,0.351538481016054,2021-09-01
Bihar,196.766357421875,32.0392913818359,23.009895324707,0.329042077386068,2021-10-01
Bihar,0.0619561411440372,28.436092376709,15.6559286117554,0.281288178456473,2021-11-01
Bihar,11.6741828918457,24.7563781738281,12.137921333313,0.222415767202519,2021-12-01
Bihar,11.2175559997559,20.7003498077393,10.9704341888428,0.227554514262827,2022-01-01
Bihar,29.7192993164062,24.4900741577148,11.6245994567871,0.193794442887729,2022-02-01
Bihar,0.452139049768448,33.3825645446777,18.4825477600098,0.106701949418519,2022-03-01
Bihar,14.0151176452637,37.7273597717285,23.4003200531006,0.0771458298333452,2022-04-01
Bihar,90.3960952758789,36.225227355957,24.5920429229736,0.128958202689199,2022-05-01
Bihar,197.968826293945,36.1400260925293,26.2499122619629,0.140270553230397,2022-06-01
Bihar,143.497802734375,34.9894676208496,26.4799194335938,0.184356085091963,2022-07-01
Bihar,178.503158569336,33.6894035339355,26.0408897399902,0.246617707629462,2022-08-01
Bihar,207.327392578125,32.8718223571777,25.4134407043457,0.298860122618689,2022-09-01
Bihar,89.7484283447266,31.8870468139648,21.8855667114258,0.254360908549542,2022-10-01
Bihar,0.0105503145605326,29.1662216186523,15.0986289978027,0.173557958562461,2022-11-01
Bihar,0.0678479447960854,25.0606384277344,11.239649772644,0.142482324972035,2022-12-01
Bihar,0.136781126260757,21.9118957519531,10.0594825744629,0.136608167724704,2023-01-01
Bihar,0.00431140093132854,28.194953918457,13.1652574539185,0.0961776196892906,2023-02-01
Bihar,20.9203758239746,31.6960773468018,17.6872959136963,0.102291078386194,2023-03-01
Bihar,13.9050226211548,36.5671920776367,21.2922248840332,0.0789821668574022,2023-04-01
Bihar,42.7117729187012,37.2343940734863,23.5120124816895,0.0815838349345686,2023-05-01
Bihar,95.0274887084961,38.531494140625,26.9051380157471,0.081086930282461,2023-06-01
Bihar,189.049179077148,34.4703369140625,26.6872043609619,0.20539432834478,2023-07-01
Bihar,322.589385986328,32.8600692749023,26.0010509490967,0.274678352969174,2023-08-01
Bihar,205.461853027344,33.4411010742188,25.946216583252,0.265044424129349,2023-09-01
Bihar,93.3585968017578,32.1378173828125,21.9951019287109,0.250949725007203,2023-10-01
Bihar,0.0342687219381332,30.0697422027588,17.3018760681152,0.171661433271255,2023-11-01
Bihar,7.89676284790039,24.9525279998779,13.2086944580078,0.155012844543873,2023-12-01
Bihar,0.880271852016449,20.3068695068359,9.68251323699951,0.13546976687904,2024-01-01
Bihar,12.1904306411743,26.0249481201172,13.1022462844849,0.116821867604834,2024-02-01
Bihar,31.9630279541016,30.8778495788574,17.1564998626709,0.101189008171807,2024-03-01
Bihar,0.821869492530823,38.7403526306152,23.3220539093018,0.0564185400402269,2024-04-01
Bihar,60.2211227416992,37.9010810852051,25.4831371307373,0.0909022962760016,2024-05-01
Bihar,98.1541519165039,37.8972053527832,26.9740180969238,0.0934593341922234,2024-06-01
Bihar,248.980346679688,34.4275779724121,26.5598125457764,0.230864939627944,2024-07-01
Bihar,273.628387451172,33.5159721374512,25.5560188293457,0.271325872943126,2024-08-01
Bihar,236.812728881836,33.3250885009766,25.4566173553467,0.259393194473143,2024-09-01
Bihar,24.4552879333496,32.3753890991211,24.2477264404297,0.246417605248545,2024-10-01
Bihar,0.17495496571064,29.2810592651367,17.8914394378662,0.168311675210659,2024-11-01
Bihar,0.0144488019868731,25.3343601226807,12.0112333297729,,2024-12-01
Chandigarh,40.5919532775879,16.4897384643555,5.75842618942261,,2015-01-01
Chandigarh,45.2060012817383,22.3244667053223,9.1712646484375,,2015-02-01
Chandigarh,118.629776000977,24.7787322998047,11.8980274200439,0.141100703380001,2015-03-01
Chandigarh,17.2197437286377,31.6273994445801,17.0229187011719,0.0836171561657492,2015-04-01
Chandigarh,19.0933361053467,37.7917594909668,21.4193572998047,0.0861082288311488,2015-05-01
Chandigarh,83.0629806518555,36.0993690490723,23.1258487701416,0.24692603407511,2015-06-01
Chandigarh,278.499847412109,32.3167877197266,23.9063053131104,0.265226538412606,2015-07-01
Chandigarh,108.867828369141,32.0431785583496,23.7357540130615,0.1628281917145,2015-08-01
Chandigarh,96.1686935424805,32.7871017456055,21.7073764801025,0.132408614523375,2015-09-01
Chandigarh,16.1038208007812,31.0507354736328,17.1755847930908,0.101131286772329,2015-10-01
Chandigarh,0.430906772613525,26.0099201202393,11.6630744934082,0.098250683452656,2015-11-01
Chandigarh,0.526051104068756,20.7727432250977,6.83158731460571,0.0947928160651406,2015-12-01
Chandigarh,0.0,18.6061000823975,6.64948654174805,0.0818343868896142,2016-01-01
Chandigarh,1.32241988182068,23.2413845062256,8.33421516418457,0.11337021048834,2016-02-01
Chandigarh,49.7677917480469,27.6601676940918,13.228289604187,0.0745749945516017,2016-03-01
Chandigarh,18.9717121124268,35.4654884338379,18.3787059783936,0.0775106203867428,2016-04-01
Chandigarh,56.498966217041,37.5956382751465,22.0480861663818,0.103415891461407,2016-05-01
Chandigarh,126.773239135742,37.0825347900391,24.4606399536133,0.212368802481622,2016-06-01
Chandigarh,116.272117614746,32.7328872680664,24.1803970336914,0.209433833298398,2016-07-01
Chandigarh,125.104675292969,32.0921974182129,23.8477993011475,0.145840925956839,2016-08-01
Chandigarh,54.861457824707,32.8849906921387,22.4468021392822,0.105361047920896,2016-09-01
Chandigarh,0.298930943012238,31.8192195892334,17.5093250274658,0.0796887644191286,2016-10-01
Chandigarh,0.0,27.2235145568848,11.0384960174561,0.087290814541169,2016-11-01
Chandigarh,25.3820705413818,22.8091259002686,8.30406093597412,0.0909258782863617,2016-12-01
Chandigarh,127.834381103516,18.5284900665283,6.7369122505188,0.171962463188527,2017-01-01
Chandigarh,2.28502106666565,23.5055274963379,9.06583404541016,0.155092118079982,2017-02-01
Chandigarh,21.1196155548096,27.2934131622314,11.931830406189,0.112278639447333,2017-03-01
Chandigarh,11.5357036590576,35.6378860473633,18.5530261993408,0.0808728713597824,2017-04-01
Chandigarh,4.97493505477905,37.5662651062012,22.1386528015137,0.0637894299492907,2017-05-01
Chandigarh,78.6704788208008,35.2811431884766,23.4583225250244,0.101722926235021,2017-06-01
Chandigarh,207.552261352539,33.1404762268066,24.7823638916016,0.188761030426665,2017-07-01
Chandigarh,278.366638183594,32.5063629150391,24.3949775695801,0.238167880720167,2017-08-01
Chandigarh,147.122436523438,32.6020698547363,22.0651721954346,0.184663540792109,2017-09-01
Chandigarh,0.0,32.3029899597168,17.0461616516113,0.108545573989846,2017-10-01
Chandigarh,0.0,24.9488677978516,10.2282114028931,0.0882072131580381,2017-11-01
Chandigarh,16.5635833740234,21.4637241363525,7.13811683654785,0.0945757127297458,2017-12-01
Chandigarh,5.69414615631104,19.8481559753418,5.57250833511353,0.0844685042082374,2018-01-01
Chandigarh,51.5720596313477,23.4090023040771,8.70211791992188,0.0978198578108602,2018-02-01
Chandigarh,3.0329864025116,29.1371192932129,13.228476524353,0.0719918950280146,2018-03-01
Chandigarh,27.0593338012695,34.3119430541992,17.8810405731201,0.0727114052247645,2018-04-01
Chandigarh,10.6872682571411,37.6877212524414,21.7446842193604,0.0625198045550887,2018-05-01
Chandigarh,121.436546325684,36.4900398254395,24.7966709136963,0.119270909900095,2018-06-01
Chandigarh,287.654602050781,33.065357208252,24.5923595428467,0.247020584700712,2018-07-01
Chandigarh,286.376007080078,32.2972755432129,24.4223804473877,0.270030548145522,2018-08-01
Chandigarh,261.439971923828,31.2753276824951,21.8319473266602,0.263533668375727,2018-09-01
Chandigarh,14.4314393997192,30.4631996154785,15.5155344009399,0.183356661538579,2018-10-01
Chandigarh,8.91217041015625,25.7584171295166,10.8787860870361,0.130942034654652,2018-11-01
Chandigarh,7.55229806900024,20.4766845703125,5.5784707069397,0.113833419177959,2018-12-01
Chandigarh,19.6551685333252,17.9562339782715,5.40832090377808,0.117897051105748,2019-01-01
Chandigarh,57.811824798584,19.238920211792,7.77643537521362,0.156889330984941,2019-02-01
Chandigarh,25.9228801727295,24.2004318237305,10.8381824493408,0.133686124967105,2019-03-01
Chandigarh,35.201099395752,33.477912902832,18.0089015960693,0.0930113143218097,2019-04-01
Chandigarh,19.9227809906006,36.2011604309082,20.4901790618896,0.069376453179032,2019-05-01
Chandigarh,22.0463390350342,38.2377624511719,24.1348857879639,0.0622149147982917,2019-06-01
Chandigarh,297.435882568359,32.7703094482422,24.4153652191162,0.183212705601507,2019-07-01
Chandigarh,244.598831176758,32.3365020751953,24.3885917663574,0.243226941263497,2019-08-01
Chandigarh,148.089721679688,32.1490516662598,23.5063323974609,0.197536545413643,2019-09-01
Chandigarh,0.109775319695473,29.6323051452637,16.8771514892578,0.163313467467009,2019-10-01
Chandigarh,31.8446941375732,24.4678249359131,12.3764476776123,0.135718494742663,2019-11-01
Chandigarh,32.1066665649414,16.3919143676758,6.07053995132446,0.154910641063505,2019-12-01
Chandigarh,52.5625991821289,16.0977954864502,5.42163228988647,0.1856522592146,2020-01-01
Chandigarh,8.29300308227539,21.3708572387695,7.53980016708374,0.134246384830617,2020-02-01
Chandigarh,81.3658599853516,23.6474800109863,11.5092849731445,0.170219234788595,2020-03-01
Chandigarh,29.0248031616211,31.6109886169434,16.314661026001,0.119001556376912,2020-04-01
Chandigarh,48.8531761169434,35.4625205993652,20.3791122436523,0.105963163611604,2020-05-01
Chandigarh,98.6784286499023,35.4751358032227,23.7608127593994,0.110585403286699,2020-06-01
Chandigarh,234.592071533203,33.4859275817871,24.5134506225586,0.231135614549935,2020-07-01
Chandigarh,315.562255859375,32.3137626647949,24.8534126281738,0.237092730536389,2020-08-01
Chandigarh,17.8006343841553,33.4684715270996,23.3781757354736,0.140783781702838,2020-09-01
Chandigarh,0.0,32.0938911437988,16.0844116210938,0.0867783705245203,2020-10-01
Chandigarh,29.1853008270264,24.6856060028076,9.82436275482178,0.0959386181253106,2020-11-01
Chandigarh,9.05822658538818,19.9056301116943,6.49017000198364,0.106743294311993,2020-12-01
Chandigarh,10.4834995269775,18.2331047058105,6.50438785552979,0.105673544798324,2021-01-01
Chandigarh,16.6774425506592,23.684440612793,8.98962879180908,0.0930558812707218,2021-02-01
Chandigarh,7.52997541427612,28.7084445953369,13.6960096359253,0.0756881778809561,2021-03-01
Chandigarh,17.8503646850586,33.6108245849609,16.2276496887207,0.0736383654510797,2021-04-01
Chandigarh,60.9056968688965,34.7123870849609,20.5976638793945,0.103007457216284,2021-05-01
Chandigarh,103.386085510254,35.6409225463867,23.551362991333,0.128449387826136,2021-06-01
Chandigarh,198.815032958984,33.3957099914551,25.1785545349121,0.195273420081209,2021-07-01
Chandigarh,196.067535400391,32.5683631896973,24.7519092559814,0.2339701031571,2021-08-01
Chandigarh,183.630142211914,31.3301048278809,23.4619789123535,0.21634370533388,2021-09-01
Chandigarh,50.7524185180664,30.5902576446533,17.8899421691895,0.176457265197341,2021-10-01
Chandigarh,0.116975754499435,26.2573070526123,10.414267539978,0.118876436530654,2021-11-01
Chandigarh,1.36393117904663,20.235803604126,6.49956226348877,0.109086322473056,2021-12-01
Chandigarh,205.543045043945,16.3409214019775,6.8887505531311,0.215386053964273,2022-01-01
Chandigarh,37.5657119750977,21.3407974243164,7.45215272903442,0.198800583650816,2022-02-01
Chandigarh,0.0,30.8310775756836,15.0843887329102,0.113052223556077,2022-03-01
Chandigarh,0.374792695045471,37.9919967651367,19.9478168487549,0.0641229071723881,2022-04-01
Chandigarh,33.0262908935547,37.2878646850586,23.0020732879639,0.0690356457411353,2022-05-01
Chandigarh,75.1354217529297,37.5604515075684,24.7265605926514,0.0837387771081568,2022-06-01
Chandigarh,453.825378417969,32.5426139831543,24.6867504119873,0.244326665953024,2022-07-01
Chandigarh,191.714401245117,32.3906288146973,24.6188640594482,0.272030965249929,2022-08-01
Chandigarh,220.72607421875,31.8722267150879,22.8074169158936,0.208013965612027,2022-09-01
Chandigarh,40.065975189209,29.9481658935547,17.0102710723877,0.197609498563097,2022-10-01
Chandigarh,0.13426798582076999,26.1702880859375,11.4170932769775,0.126873889120657,2022-11-01
Chandigarh,0.0,20.9415855407715,7.096755027771,0.102615532390217,2022-12-01
Chandigarh,29.2517833709717,17.4863758087158,5.90980529785156,0.108028936252665,2023-01-01
Chandigarh,0.0,24.9847507476807,9.60050106048584,0.0816801657872413,2023-02-01
Chandigarh,79.2531204223633,26.6118774414062,13.480899810791,0.104192170345071,2023-03-01
Chandigarh,43.2230606079102,32.0256843566895,16.4539127349854,0.114807002201898,2023-04-01
Chandigarh,90.2983016967773,33.6838493347168,19.1957378387451,0.108655816027477,2023-05-01
Chandigarh,111.445869445801,34.8953971862793,23.3498630523682,0.123831011866455,2023-06-01
Chandigarh,810.33056640625,31.8060111999512,24.3993949890137,0.283871144234244,2023-07-01
Chandigarh,260.757293701172,32.8125267028809,24.8136234283447,0.287340411499365,2023-08-01
Chandigarh,72.966423034668,33.1432456970215,23.3647880554199,0.20632365599497,2023-09-01
Chandigarh,20.7336044311523,30.718053817749,16.6881999969482,0.157020113094529,2023-10-01
Chandigarh,18.0400638580322,25.8066806793213,12.020697593689,0.115978817085721,2023-11-01
Chandigarh,26.7754058837891,21.2029056549072,7.39847326278687,0.12649598615383,2023-12-01
Chandigarh,0.0,15.2939720153809,5.92230701446533,0.0963687221283343,2024-01-01
Chandigarh,72.7338180541992,21.2549648284912,8.07248783111572,0.118428880999337,2024-02-01
Chandigarh,37.5191192626953,26.7310485839844,12.7371368408203,0.108295756222596,2024-03-01
Chandigarh,19.9393730163574,32.120906829834,17.6188907623291,0.0733195511040403,2024-04-01
Chandigarh,0.0,36.8926582336426,22.421667098999,0.0563187355092212,2024-05-01
Chandigarh,14.3421840667725,36.9042320251465,24.6549987792969,0.0608916727242185,2024-06-01
Chandigarh,151.812347412109,32.3789520263672,24.2873668670654,0.156824003671532,2024-07-01
Chandigarh,337.386932373047,30.5598297119141,23.1724300384521,0.215454471600589,2024-08-01
Chandigarh,186.677795410156,30.2700080871582,22.1672172546387,0.224840297494361,2024-09-01
Chandigarh,0.0,30.9837970733643,18.251293182373,0.126146362121425,2024-10-01
Chandigarh,0.0,25.3689937591553,12.8433475494385,0.0864334296824327,2024-11-01
Chandigarh,38.9506568908691,19.7233657836914,7.0686821937561,,2024-12-01
Chhattishgarh,13.4200220108032,25.457483291626,11.8717765808105,,2015-01-01
Chhattishgarh,1.0721218585968,30.5322818756104,14.9241428375244,,2015-02-01
Chhattishgarh,17.0356502532959,32.8308639526367,18.7666893005371,0.0900680727572571,2015-03-01
Chhattishgarh,45.2369804382324,36.4484367370605,22.5171070098877,0.0673642104450651,2015-04-01
Chhattishgarh,13.9579582214355,40.9727210998535,26.2084903717041,0.157766677455847,2015-05-01
Chhattishgarh,259.287384033203,35.2269172668457,25.1703910827637,0.252057578521188,2015-06-01
Chhattishgarh,271.079772949219,32.0061569213867,24.3474273681641,0.277635335617092,2015-07-01
Chhattishgarh,295.408538818359,31.2790355682373,23.950288772583,0.278526995899651,2015-08-01
Chhattishgarh,206.969375610352,32.5798797607422,23.5490550994873,0.187215172414401,2015-09-01
Chhattishgarh,18.8522205352783,33.1433372497559,20.8619194030762,0.144122060459563,2015-10-01
Chhattishgarh,0.862904608249664,30.5114479064941,17.2000389099121,0.11248752738271,2015-11-01
Chhattishgarh,2.02869462966919,27.9910697937012,13.6677827835083,0.0876235244555509,2015-12-01
Chhattishgarh,8.038254737854,28.0344867706299,12.0195798873901,0.0668168416731335,2016-01-01
Chhattishgarh,4.71026802062988,32.0608558654785,16.7012062072754,0.0833671970997022,2016-02-01
Chhattishgarh,22.1483268737793,35.3296165466309,19.8935985565186,0.0487394044610164,2016-03-01
Chhattishgarh,4.60592269897461,40.9343070983887,24.81813621521,0.0660225960964374,2016-04-01
Chhattishgarh,36.5566253662109,40.4496154785156,25.6249580383301,0.110914366420959,2016-05-01
Chhattishgarh,163.230514526367,37.0327606201172,25.6912994384766,0.251117994347928,2016-06-01
Chhattishgarh,356.458801269531,30.7298622131348,23.851583480835,0.30622791716478,2016-07-01
Chhattishgarh,348.321350097656,30.6665573120117,23.6115036010742,0.313417487519534,2016-08-01
Chhattishgarh,291.911071777344,30.9236278533936,23.5219287872314,0.268702001281421,2016-09-01
Chhattishgarh,76.7955322265625,31.5609588623047,19.8860149383545,0.167520769277343,2016-10-01
Chhattishgarh,0.101449362933636,29.6886348724365,14.1720342636108,0.120480735465154,2016-11-01
Chhattishgarh,0.0838372781872749,27.5040702819824,11.6302766799927,0.118824060450862,2016-12-01
Chhattishgarh,1.49540030956268,27.434383392334,11.9706401824951,0.0965699676931079,2017-01-01
Chhattishgarh,0.444007247686386,31.3309230804443,14.3728122711182,0.0692921853925768,2017-02-01
Chhattishgarh,3.79211115837097,34.8432579040527,18.7184982299805,0.062422129438033,2017-03-01
Chhattishgarh,1.01013481616974,40.332103729248,24.071626663208,0.0418438331039952,2017-04-01
Chhattishgarh,17.6497993469238,41.2946014404297,26.189079284668,0.0570288062108208,2017-05-01
Chhattishgarh,194.010559082031,36.0058097839355,25.1676216125488,0.132559712074007,2017-06-01
Chhattishgarh,378.732543945312,30.4484176635742,23.5513343811035,0.247118530776384,2017-07-01
Chhattishgarh,294.758941650391,31.0007266998291,23.7349605560303,0.278212822057178,2017-08-01
Chhattishgarh,170.423797607422,32.4640655517578,23.5492248535156,0.261250613702371,2017-09-01
Chhattishgarh,65.6379928588867,32.3931198120117,21.617359161377,0.222822958148959,2017-10-01
Chhattishgarh,0.536705791950226,29.5439777374268,15.9370574951172,0.143033149022978,2017-11-01
Chhattishgarh,0.00223521143198013,27.9931564331055,12.0502157211304,0.10302119199263,2017-12-01
Chhattishgarh,0.0,27.6585330963135,10.2281608581543,0.0726658797585545,2018-01-01
Chhattishgarh,9.08262825012207,31.1343441009521,14.9095697402954,0.0759527099177377,2018-02-01
Chhattishgarh,0.662460386753082,35.6630020141602,19.1760940551758,0.0521486187110804,2018-03-01
Chhattishgarh,29.2731170654297,38.380298614502,23.1691570281982,0.0713670037079051,2018-04-01
Chhattishgarh,41.6168556213379,40.2463569641113,26.0769138336182,0.0709898237288424,2018-05-01
Chhattishgarh,152.018173217773,36.2400436401367,25.2385921478271,0.126204092853213,2018-06-01
Chhattishgarh,383.276947021484,30.4098148345947,23.7369995117188,0.242151509068697,2018-07-01
Chhattishgarh,408.039855957031,29.8578433990479,23.4362182617188,0.30516875144939,2018-08-01
Chhattishgarh,147.907196044922,31.4679832458496,22.8729686737061,0.284182397452692,2018-09-01
Chhattishgarh,6.01347970962524,32.7327461242676,19.6483325958252,0.172449178423105,2018-10-01
Chhattishgarh,0.126648053526878,30.9372539520264,15.8732500076294,0.121119373008013,2018-11-01
Chhattishgarh,46.1195335388184,25.8615474700928,12.0735282897949,0.138116773201532,2018-12-01
Chhattishgarh,12.4913005828857,26.5485744476318,10.7115173339844,0.113932353787622,2019-01-01
Chhattishgarh,13.1405296325684,30.0802993774414,14.6090641021729,0.0987651751583932,2019-02-01
Chhattishgarh,14.3173561096191,33.8484687805176,18.6523494720459,0.0787080137710881,2019-03-01
Chhattishgarh,14.9917116165161,39.0454521179199,23.2009677886963,0.0630294120538648,2019-04-01
Chhattishgarh,18.0798625946045,41.3753700256348,26.3887672424316,0.0488300829597208,2019-05-01
Chhattishgarh,130.135711669922,38.7573852539062,26.6777820587158,0.0947911063359701,2019-06-01
Chhattishgarh,355.264038085938,31.9374008178711,24.2040100097656,0.212607730316215,2019-07-01
Chhattishgarh,403.737426757812,30.3298721313477,23.7907752990723,0.294307603932556,2019-08-01
Chhattishgarh,340.330810546875,30.5619564056396,23.5681228637695,0.317268713585888,2019-09-01
Chhattishgarh,104.986152648926,30.4594306945801,21.2603759765625,0.285880441787882,2019-10-01
Chhattishgarh,0.821517884731293,29.8852844238281,16.690746307373,0.209998850561329,2019-11-01
Chhattishgarh,5.07328701019287,26.0253467559814,13.352897644043,0.156751633237357,2019-12-01
Chhattishgarh,30.5947570800781,25.8821220397949,13.0645303726196,0.163989903547156,2020-01-01
Chhattishgarh,40.6963348388672,27.9558601379395,13.8192195892334,0.142986791381808,2020-02-01
Chhattishgarh,57.4975204467773,31.9408702850342,18.5193977355957,0.148491544261581,2020-03-01
Chhattishgarh,34.2552185058594,36.6662750244141,21.6737537384033,0.10395536497487,2020-04-01
Chhattishgarh,45.749870300293,38.9804878234863,24.1119213104248,0.0932837842886259,2020-05-01
Chhattishgarh,280.182678222656,33.652889251709,23.8085384368896,0.191767680065345,2020-06-01
Chhattishgarh,271.045928955078,32.300350189209,23.9445781707764,0.275429454612911,2020-07-01
Chhattishgarh,506.296569824219,30.2432441711426,23.5018424987793,0.318295727775261,2020-08-01
Chhattishgarh,163.295135498047,32.4078559875488,23.7570114135742,0.303590360789646,2020-09-01
Chhattishgarh,90.1147918701172,31.9965476989746,21.4292163848877,0.254874252716879,2020-10-01
Chhattishgarh,5.97776460647583,29.7996311187744,15.9789581298828,0.170759404804538,2020-11-01
Chhattishgarh,1.01889002323151,27.8480587005615,12.6880922317505,0.131334795701374,2020-12-01
Chhattishgarh,2.4024121761322,28.2201499938965,13.6993312835693,0.105354080182727,2021-01-01
Chhattishgarh,10.6784353256226,30.3560733795166,13.7866506576538,0.09409457453562,2021-02-01
Chhattishgarh,5.73390769958496,35.398609161377,19.016414642334,0.0705513338448401,2021-03-01
Chhattishgarh,14.5694456100464,38.2538299560547,22.3852043151855,0.0652734260606702,2021-04-01
Chhattishgarh,84.5072479248047,36.9006233215332,24.1770172119141,0.104901359798308,2021-05-01
Chhattishgarh,242.301071166992,33.3841133117676,24.1299057006836,0.181548723642681,2021-06-01
Chhattishgarh,313.011505126953,31.5709762573242,23.9191722869873,0.249326240714092,2021-07-01
Chhattishgarh,210.058578491211,31.2840194702148,23.8105220794678,0.28881398916341,2021-08-01
Chhattishgarh,296.389129638672,31.1457328796387,23.5349063873291,0.305325947179754,2021-09-01
Chhattishgarh,42.6924743652344,31.9846172332764,21.251781463623,0.240088692861718,2021-10-01
Chhattishgarh,23.7882194519043,29.2333354949951,16.747730255127,0.18258707548519,2021-11-01
Chhattishgarh,28.8637657165527,26.3360614776611,13.0680084228516,0.146075616458939,2021-12-01
Chhattishgarh,39.9608688354492,25.0027027130127,12.5981063842773,0.182102307678451,2022-01-01
Chhattishgarh,11.6116323471069,28.9061298370361,13.9018430709839,0.123685984587406,2022-02-01
Chhattishgarh,1.00218820571899,35.6198921203613,19.1874828338623,0.0812251609141925,2022-03-01
Chhattishgarh,10.2802629470825,40.0368957519531,24.0978374481201,0.0691324881709971,2022-04-01
Chhattishgarh,27.3346672058105,39.607608795166,25.6233291625977,0.0725752915132223,2022-05-01
Chhattishgarh,134.875,37.2733535766602,25.6219902038574,0.116588571874213,2022-06-01
Chhattishgarh,430.143218994141,31.3469734191895,23.8921318054199,0.255961463883117,2022-07-01
Chhattishgarh,440.428375244141,30.8405418395996,23.7834911346436,0.326851124702022,2022-08-01
Chhattishgarh,223.509994506836,31.3910655975342,23.5368194580078,0.326839681506353,2022-09-01
Chhattishgarh,71.68212890625,30.7600498199463,20.3717288970947,0.279493799033593,2022-10-01
Chhattishgarh,0.0278347041457891,29.1480159759521,14.6094245910645,0.179308876180923,2022-11-01
Chhattishgarh,2.27547001838684,28.3156852722168,13.7929639816284,0.136867270342746,2022-12-01
Chhattishgarh,0.153383314609528,27.8630962371826,13.226016998291,0.103492425468551,2023-01-01
Chhattishgarh,0.0,31.7932472229004,14.0651988983154,0.07331330731399,2023-02-01
Chhattishgarh,39.2335510253906,33.0794868469238,18.5260105133057,0.0983218566515711,2023-03-01
Chhattishgarh,43.388126373291,36.4724807739258,21.7759075164795,0.10364919447335,2023-04-01
Chhattishgarh,41.0522994995117,38.391414642334,23.9459438323975,0.0858941704857822,2023-05-01
Chhattishgarh,167.628341674805,38.3291091918945,26.3443603515625,0.108061012038732,2023-06-01
Chhattishgarh,319.801116943359,32.0380744934082,24.6817264556885,0.241199272219345,2023-07-01
Chhattishgarh,245.318420410156,31.136438369751,24.1063652038574,0.293468127369875,2023-08-01
Chhattishgarh,323.962615966797,31.480583190918,24.0750217437744,0.31420494254855,2023-09-01
Chhattishgarh,37.894702911377,32.3883285522461,20.464672088623,0.237641209725137,2023-10-01
Chhattishgarh,4.98410272598267,30.3176021575928,17.1530895233154,0.158844381203919,2023-11-01
Chhattishgarh,31.4007778167725,26.543478012085,13.9483509063721,0.160033239541704,2023-12-01
Chhattishgarh,5.197594165802,27.0904426574707,13.7696952819824,0.117958794110154,2024-01-01
Chhattishgarh,8.27235889434814,30.71360206604,16.5232009887695,0.0988604862054378,2024-02-01
Chhattishgarh,29.7282886505127,34.2420196533203,19.3214073181152,0.0942903022590934,2024-03-01
Chhattishgarh,15.8377838134766,38.3239707946777,23.5565891265869,0.0856504274875651,2024-04-01
Chhattishgarh,36.850658416748,39.6094932556152,25.5122661590576,0.0753360420386024,2024-05-01
Chhattishgarh,143.221832275391,37.2656364440918,26.0059089660645,0.10896407704332,2024-06-01
Chhattishgarh,467.526062011719,30.8074150085449,24.2333812713623,0.234050376730435,2024-07-01
Chhattishgarh,396.235076904297,30.4863929748535,23.8763427734375,0.306602499702951,2024-08-01
Chhattishgarh,270.081359863281,31.4538555145264,23.7663745880127,0.295930994983404,2024-09-01
Chhattishgarh,28.3354053497314,32.6597709655762,22.6350250244141,0.21908108128739,2024-10-01
Chhattishgarh,2.03856086730957,29.7338886260986,15.9877519607544,0.141509183229404,2024-11-01
Chhattishgarh,12.5785341262817,27.9444713592529,14.0765199661255,,2024-12-01
Daman and Diu and Dadra and Nagar Haveli,0.333949863910675,28.3868312835693,14.607105255127,,2015-01-01
Daman and Diu and Dadra and Nagar Haveli,0.0,32.0317573547363,16.9335746765137,,2015-02-01
Daman and Diu and Dadra and Nagar Haveli,12.5654697418213,33.382869720459,19.9199485778809,0.139589121110463,2015-03-01
Daman and Diu and Dadra and Nagar Haveli,4.49067163467407,35.9072914123535,23.0042934417725,0.11207091498335,2015-04-01
Daman and Diu and Dadra and Nagar Haveli,0.0,38.0995292663574,26.3871936798096,0.273061324252332,2015-05-01
Daman and Diu and Dadra and Nagar Haveli,335.832702636719,33.3895606994629,25.5955905914307,0.357985249979041,2015-06-01
Daman and Diu and Dadra and Nagar Haveli,635.20263671875,32.1388778686523,25.6354141235352,0.433137705025067,2015-07-01
Daman and Diu and Dadra and Nagar Haveli,263.35107421875,31.4338474273682,24.6931133270264,0.413195206548856,2015-08-01
Daman and Diu and Dadra and Nagar Haveli,299.13916015625,32.2220993041992,23.8708457946777,0.341019854996116,2015-09-01
Daman and Diu and Dadra and Nagar Haveli,12.9651508331299,35.3991050720215,23.8645725250244,0.219658230693643,2015-10-01
Daman and Diu and Dadra and Nagar Haveli,12.0858774185181,33.9719543457031,21.2929515838623,0.176094718267487,2015-11-01
